19.27, -0.23, -0.043, 179.82, -0.877, 72.2, 19.62, -0.28, -0.047, 180.0, -0.937, -0.0, 184.05, -0.984, 0.333, -0.675
19.45, -0.23, -0.044, 182.37, -0.906, 72.2, 19.80, -0.29, -0.048, 180.0, -0.946, 0.0, 184.04, -0.994, 0.310, -0.673
19.63, -0.24, -0.045, 174.72, -0.950, 189.6, 19.98, -0.30, -0.049, 180.0, -0.955, 0.0, 184.06, -1.004, 0.379, -0.652
19.79, -0.25, -0.046, 160.69, -1.004, 407.5, 20.16, -0.31, -0.050, 180.0, -0.965, 0.0, 184.20, -1.013, 0.509, -0.612
19.96, -0.26, -0.047, 173.45, -1.035, 244.7, 20.34, -0.32, -0.051, 180.0, -0.974, 0.0, 184.35, -1.022, 0.397, -0.584
20.14, -0.27, -0.048, 179.82, -1.047, 17.2, 20.51, -0.33, -0.052, 180.0, -0.983, 0.0, 184.40, -1.031, 0.341, -0.570
20.32, -0.28, -0.049, 179.82, -1.040, 50.7, 20.69, -0.34, -0.053, 180.0, -0.993, 0.0, 184.40, -1.040, 0.341, -0.575
20.49, -0.28, -0.050, 176.00, -1.021, 302.2, 20.87, -0.35, -0.054, 180.0, -1.002, 0.0, 184.42, -1.049, 0.376, -0.598
20.67, -0.29, -0.051, 177.27, -1.024, 623.1, 21.05, -0.36, -0.055, 180.0, -1.012, 0.0, 184.47, -1.058, 0.366, -0.609
20.84, -0.30, -0.052, 168.35, -1.035, 548.8, 21.23, -0.37, -0.056, 180.0, -1.021, 0.0, 184.55, -1.067, 0.448, -0.614
21.02, -0.31, -0.053, 181.10, -1.060, 352.5, 21.41, -0.38, -0.057, 180.0, -1.030, 0.0, 184.61, -1.076, 0.335, -0.605
21.20, -0.32, -0.054, 176.00, -1.088, 201.6, 21.59, -0.39, -0.058, 180.0, -1.040, 0.0, 184.63, -1.085, 0.382, -0.588
21.37, -0.33, -0.056, 179.82, -1.107, -452.3, 21.77, -0.40, -0.059, 180.0, -1.049, 0.0, 184.66, -1.094, 0.348, -0.576
21.55, -0.34, -0.057, 181.10, -1.121, -888.2, 21.95, -0.41, -0.060, 180.0, -1.058, 0.0, 184.65, -1.103, 0.337, -0.566
21.73, -0.35, -0.058, 177.27, -1.128, -550.5, 22.13, -0.42, -0.061, 180.0, -1.068, 0.0, 184.67, -1.111, 0.372, -0.562
21.91, -0.36, -0.059, 179.82, -1.123, 254.3, 22.31, -0.43, -0.062, 180.0, -1.077, -0.0, 184.68, -1.120, 0.350, -0.571
22.09, -0.37, -0.060, 172.17, -1.126, 342.9, 22.49, -0.44, -0.063, 180.0, -1.087, 0.0, 184.73, -1.129, 0.420, -0.577
22.26, -0.38, -0.061, 170.90, -1.119, 469.8, 22.67, -0.45, -0.064, 180.0, -1.096, 0.0, 184.83, -1.138, 0.434, -0.593
22.43, -0.39, -0.062, 168.35, -1.109, 515.3, 22.85, -0.46, -0.065, 180.0, -1.105, -0.0, 184.96, -1.147, 0.459, -0.614
22.59, -0.40, -0.063, 163.24, -1.105, 467.4, 23.03, -0.48, -0.066, 180.0, -1.115, 0.0, 185.12, -1.157, 0.509, -0.633
22.75, -0.41, -0.065, 155.59, -1.103, 342.9, 23.21, -0.49, -0.067, 180.0, -1.124, -0.0, 185.36, -1.166, 0.583, -0.653
22.90, -0.42, -0.066, 149.22, -1.105, 134.5, 23.39, -0.50, -0.069, 180.0, -1.133, 0.0, 185.69, -1.176, 0.646, -0.670
23.05, -0.43, -0.067, 151.77, -1.109, -66.7, 23.57, -0.51, -0.070, 180.0, -1.143, 0.0, 186.03, -1.186, 0.630, -0.685
23.21, -0.45, -0.068, 160.69, -1.126, 1001.5, 23.75, -0.52, -0.071, 180.0, -1.152, 0.0, 186.31, -1.195, 0.555, -0.689
23.35, -0.46, -0.069, 128.81, -1.159, 1205.1, 23.93, -0.54, -0.072, 180.0, -1.162, 0.0, 186.72, -1.205, 0.851, -0.676
23.49, -0.46, -0.070, 147.94, -1.200, 1260.2, 24.11, -0.55, -0.073, 180.0, -1.171, 0.0, 187.21, -1.214, 0.688, -0.650
